,time,nav,benchmark,net
0,2018-01-02,1,1,1
1,2018-01-03,1.016352557980060184157746724,1.008846804364339261208136786,1.007505753615720922949609938
2,2018-01-04,1.022433603571673484148305969,1.013470767802180274563621347,1.008962835769493209584684622
3,2018-01-05,1.018523744043457067382347395,1.013426549572583434271970538,1.005097194470873633110376857
4,2018-01-08,1.025789750477922087281518309,1.017995240223428397262891588,1.007794510254493690018626721
5,2018-01-09,1.038836794427280473006925085,1.017927333656547535386427846,1.020909460770732937620497239
6,2018-01-10,1.034763016819881118292737979,1.011640448941368206777075375,1.023122567878512911515662604
7,2018-01-11,1.051441759240306391514068767,1.014798893912571084752133135,1.036642865327735306761935632
8,2018-01-12,1.048450701841861848082112621,1.010602899768328061362268901,1.037847802073533786719843720
9,2018-01-15,1.049535167115046456683319343,0.9875478307010326535833347810,1.061987336414013803099984562
10,2018-01-16,1.057306015268536026426213782,0.9950886180697795247487851831,1.062217397198756501677428599
11,2018-01-17,1.058612605147243373161508601,0.9897713759607594796777754440,1.068841229186483893483733157
12,2018-01-18,1.062270579331157352762159579,0.9928255922479126626796562980,1.069444987083244690082503281
13,2018-01-19,1.075513111694667135019148007,0.9905483534236753876596396530,1.084964758270991747359508354
14,2018-01-22,1.088498540729707478082743645,1.002433581850311817479782004,1.086064958879395660602961641
15,2018-01-23,1.068741851279408057116785854,1.003595889599714476574603260,1.065145961679693580542182594
16,2018-01-24,1.104192715250363106425697718,1.009802233968128131795591758,1.094390481282234974630105960
17,2018-01-25,1.114515366564974517736102470,1.007973494329801665448033315,1.106541872235172852288069155
18,2018-01-26,1.109014388947616951293239147,1.008117203575991396395898443,1.100897185371625554897340704
19,2018-01-29,1.113310142486909559058611128,0.9964704377446807838628729531,1.116839704742228775195738175
20,2018-01-30,1.099267040247252946142454660,0.9970326409495548961424332344,1.102234399297698050000021426
21,2018-01-31,1.077001839475786403200208239,0.9774344899032410383071998332,1.099567349572545364893008406
22,2018-02-01,1.083610778402561952947726519,0.9451235978478355966223589478,1.138487180554726356325367571
23,2018-02-02,1.102029943754216703290257555,0.9482994142663800904262795255,1.153730529487836612863978030
24,2018-02-05,1.095241587672458718869834022,0.9472523897584263363775478781,1.147989197914032382492286144
25,2018-02-06,1.131835259510324515938051999,0.9008295655716864359001489207,1.231005693938638080037903078
26,2018-02-07,1.093105497990277900404063069,0.9019460758690066532643318389,1.191159422121271247139731230
27,2018-02-08,1.080064210791906689769617561,0.9106554878770985892805536122,1.169408722914808100489063949
28,2018-02-09,1.045356796308660212024187367,0.8772422985267433431824175685,1.168114497781916868841769798
29,2018-02-12,0.9959688187881418044387705874,0.9000146867691160933825840186,1.095954132019025711056186569
30,2018-02-13,0.9976853771006002062876023673,0.9059920438771175399503808295,1.091693333223482666337221538
31,2018-02-14,1.006310939044598700767605031,0.9088156936813729128600824670,1.097495245363225787907522564
32,2018-02-22,1.004946913721423990948695010,0.9279084935322943102193066266,1.077038420189129680729388383
33,2018-02-23,1.018775408878553996389701627,0.9313748868881894687969325182,1.087400521990364527592769109
34,2018-02-26,1.029163629365799829185325331,0.9522206236981284634323137347,1.076943005667671365753011596
35,2018-02-27,1.035814198609673531382898542,0.9492011503056585120881585160,1.086613048304015019294740026
36,2018-02-28,1.018801148726017830012578221,0.9512730902067676000397964066,1.067528058519250229972781814
37,2018-03-01,1.010958663094611766958536786,0.9617812366259595750628135744,1.049177426468652191895723212
38,2018-03-02,1.011266794294246588986921697,0.9564308308447418997730657288,1.054835963449504689213855968
39,2018-03-05,1.003786216895142070707438121,0.9576563074935686164273881397,1.046129909401573454280049981
40,2018-03-06,1.002645084357925621543834860,0.9705238123062491412977734542,1.032121272051676480246061406
41,2018-03-07,1.011276990043613975489895157,0.9611921866388302383204653021,1.050084803404783737169429855
42,2018-03-08,1.011897384989495921935169386,0.9683018462690079166423203200,1.043595538720488005292849066
43,2018-03-09,1.013114818914394730240751782,0.9802202383678419766812007776,1.032894580546552753559551004
44,2018-03-12,1.021594065396772854740836703,0.9942437340399827548904572323,1.027350331356790099850379471
45,2018-03-13,1.017466677239155944964158318,0.9876694308324239643853745047,1.029797246406731980578783813
46,2018-03-14,1.009033462453625843551462451,0.9774313314582698354292247755,1.031602130995356008122237676
47,2018-03-15,1.003118081105970315393324147,0.9759768675490309101217106770,1.027141213556939405271613470
48,2018-03-16,1.006431080043515342642727207,0.9706390955476980463438630625,1.035791984495817296298864144
49,2018-03-19,1.005113078313175204840065486,0.9718266708568703284624847802,1.033286407456304876377580706
50,2018-03-20,1.001278632132846187864909068,0.9749645859357603877307046649,1.026314046197085800134204403
51,2018-03-21,0.9930926540894336209210656388,0.9679370458748339842362011487,1.025155608214599636684864490
52,2018-03-22,0.9919982064725691706902586534,0.9635199605826067593880828713,1.028478245889962411302175782
53,2018-03-23,0.9960419781197447698872263977,0.9139197407548367636677758073,1.082122237364908006219450590
54,2018-03-26,0.9447521981460151080725581131,0.9322087163605870285823477669,1.012543481785428079490210346
55,2018-03-27,0.9608191720927532281313074962,0.9530244479432995958769659346,1.007794724149453632254341562
56,2018-03-28,0.9641659204444391130930220597,0.9433232842142499561765760246,1.020842636230189156916446035
57,2018-03-29,0.9634799717335532570755619183,0.9530386609456700088278536945,1.010441310787883248247708224
58,2018-03-30,0.9670384945649407282020925520,0.9656534901606543034602343882,1.001385004404286424741858164
59,2018-04-02,0.9630947462535620050559327123,0.9667936887952585424092302396,0.9963010574583034626467024727
60,2018-04-03,0.9613111196260302823394984908,0.9569630288223895847118629614,1.004348090803640697627635529
61,2018-04-04,0.9588353687292143410603811617,0.9503271359378923380862666075,1.008508232791322002974114554
62,2018-04-09,0.9592160521597901396522577193,0.9515841970364310835203395960,1.007631855123359056131918123
63,2018-04-10,0.9584372507643179226423724229,0.9575994554840869646238371000,1.000837795280230958018535323
64,2018-04-11,0.9647898094207130565438341041,0.9612111373086574555883156487,1.003578672112055600955518455
65,2018-04-12,0.9663227578017483565803088880,0.9556396403794555788403137599,1.010683117422292777739995128
66,2018-04-13,0.9574063544207385771827365637,0.9518273972992137051244190435,1.005578957121524872058317520
67,2018-04-16,0.9549626710050989756289280118,0.9494933064654947783008513588,1.005469364539604197328076653
68,2018-04-17,0.9471491530196994431995287983,0.9302978571530092874074378221,1.016851295866690155792090976
69,2018-04-18,0.9388758892486936572436781365,0.9429000525881087705279182847,0.9959758366605848867157598518
70,2018-04-19,0.9410402231185937878721308850,0.9482804635965528731584291790,0.9927597595220409147137017060
71,2018-04-20,0.9437135092432300394284786544,0.9287154762224366455419338843,1.014998033020793393886544770
72,2018-04-23,0.9304962146785483194982642872,0.9197265418343932548249194991,1.010769672844155064673344788
73,2018-04-24,0.9350775117310957360069298383,0.9407728399000036322117168833,0.9943046718310921037952129550
74,2018-04-25,0.9456350386660730788301352254,0.9411250065142927531059358236,1.004510032151780325724199402
75,2018-04-26,0.9409345594894845150860140338,0.9235261511347503170289139845,1.017408408354734198057100049
76,2018-04-27,0.9316933927719004986555153542,0.9255791403660321877127015285,1.006114252405868310942813826
77,2018-05-02,0.9313124052907459617278764217,0.9246853004391817732457601824,1.006627104851564188482116239
78,2018-05-03,0.9218121261497034819116702922,0.9334168215620721294078073601,0.9883953045876313525038629321
79,2018-05-04,0.9212989498030179261249771564,0.9332083641939727394614535480,0.9880905856090451866635236084
80,2018-05-07,0.9163040275057115946238293323,0.9505561231983045467394582951,0.9657479043074070478843710372
81,2018-05-08,0.9191285895485966619274849563,0.9541362205731630089241862661,0.9649923689754336530032986902
82,2018-05-09,0.9242752614987652761123785570,0.9521495586862763986778749351,0.9721257028124888774345036219
83,2018-05-10,0.9226287351691141164809198903,0.9539403969849484304897326850,0.9686883381841656859911872053
84,2018-05-11,0.9244151803925340314958396752,0.9461658846883325463541280086,0.9782492957042014851417116666
85,2018-05-14,0.9257393008531288255670830236,0.9424089143950867230027968030,0.9833303864580421025642862206
86,2018-05-15,0.9304396918860649153152165046,0.9507819520137455525146749249,0.9796577398723193628005415797
87,2018-05-16,0.9271670198200965521847356937,0.9481762349125031781852522729,0.9789907849075933739994834208
88,2018-05-17,0.9209071686763925014457580007,0.9433927700036164194920272953,0.9775143986727760819537307054
89,2018-05-18,0.9206559657700622834934267651,0.9467675684553466946083765119,0.9738883973147155888850502532
90,2018-05-21,0.9266156410539530982618706446,0.9589354777069057820072865325,0.9676801633470473162545841121
91,2018-05-22,0.9342744355137024512348354229,0.9622060474745863621504588431,0.9720683880391160890843765798
92,2018-05-23,0.9282814325245188807893674402,0.9497207145034213855150555176,0.9785607180210974952743119226
93,2018-05-24,0.9189262994659706460210650227,0.9463680251664895305445317053,0.9725582742994811154765333174
94,2018-05-25,0.9191824306129746030135354705,0.9345522825292195640398406249,0.9846301480837550389736948456
95,2018-05-28,0.9145767402798403648138873051,0.9303610260524333449669389773,0.9842157142274070198469483278
96,2018-05-29,0.9162443284402031144468861506,0.9215473853602917139775402978,0.9946969430799114004693458528
97,2018-05-30,0.9127392909970476762841173694,0.8974073904453881176141738377,1.015331900551659558669943532
98,2018-05-31,0.8937700138066856561403925427,0.9087588416718912610565314273,0.9850111721347943950838611154
99,2018-06-01,0.9030821987955287747796909536,0.8978069337342452816780186443,1.005275265061283493101672309
100,2018-06-04,0.9034673483379125037993716099,0.8974958269045817981974754549,1.005971521433330705601896155
101,2018-06-05,0.9067502684791622646699445786,0.9126453082089564024048400011,0.9941049602702058622651045775
102,2018-06-06,0.9045767986847649598421481291,0.9118841229708965088128510809,0.9926926757138684510292970482
103,2018-06-07,0.9003036949626221569072799379,0.9061610206830768939220464197,0.9941426742795452629852335182
104,2018-06-08,0.8985348373493324930622621381,0.8953086037620238051997479561,1.003226233587308687862514182
105,2018-06-11,0.8856844739044992015553763683,0.8894749559002120895798162733,0.9962095180042871119755600950
106,2018-06-12,0.8782998645328309140606736017,0.8991066338398952659647549126,0.9791932306929356480959186891
107,2018-06-13,0.8761370923363376694746410280,0.8854732061216980431854180913,0.9906638862146396262892229367
108,2018-06-14,0.8694631062954732252692180682,0.8823005481481247522594725713,0.9871625581473484730097454969
109,2018-06-15,0.8715993835705580037150990746,0.8660361357689155321269126358,1.005563247801642471588186439
110,2018-06-19,0.8733814408208675844325966018,0.8119904046441774856567117745,1.061391036176690098775884827
111,2018-06-20,0.8299443145141863604872149535,0.8209414376925664418380254665,1.009002876821619918649189487
112,2018-06-21,0.8376340119784138184076213546,0.8037058034847123367281352699,1.033928208493701481679486085
113,2018-06-22,0.8282379157331586872678633861,0.8148977532401697348327524427,1.013340162492988952435110943
114,2018-06-25,0.8316326104299075724579622551,0.8093562615381942854255136026,1.022276348891713287032448652
115,2018-06-26,0.8264343083102899279286031885,0.8149230207999393578565529047,1.011511287510350570072050284
116,2018-06-27,0.8179834888061567341958192996,0.8069037290180552506778812519,1.011079759788101483517938048
117,2018-06-28,0.8131034309946140070279141211,0.7983143379188690240247116735,1.014789093075744983003202448
118,2018-06-29,0.8126108864656793905790208917,0.8240003916471764291568689072,0.9886104948185029614221519845
119,2018-07-02,0.8208922401431498698851215953,0.8115276924558962640333658127,1.009364547687253605851755783
120,2018-07-03,0.8101597061372507067694221849,0.8207424556593806605255968277,0.9894172504778700462438253572
121,2018-07-04,0.8189275477441709378012469403,0.8087735284410073544391154459,1.010154019303163583362131494
122,2018-07-05,0.8127291921556732367874023614,0.7868886632355426129499402264,1.025840528920130623837462135
123,2018-07-06,0.8041718339890771521426122724,0.7890790448230718088256427830,1.015092789166005343316969489
124,2018-07-09,0.8125724975538625690279555704,0.8065957806333629700753131203,1.005976716920499598952642450
125,2018-07-10,0.8250666066664453463928164097,0.8111723673966359402611718147,1.013894239269809406131644595
126,2018-07-11,0.8212756064023761681392120669,0.7953217113086542971433444458,1.025953895093721870995867621
127,2018-07-12,0.8125190613900085351629745959,0.8168528306773443162993131961,0.9956662307126642188636613998
128,2018-07-13,0.8229905473138290142341989789,0.8218573867342152764507922170,1.001133160579613737783406762
129,2018-07-16,0.8215906563284576805700239320,0.8204376657196595828010037538,1.001152990608798097769020178
130,2018-07-17,0.8214071167318673701528761988,0.8205955879682197266997566418,1.000811528763647643453119557
131,2018-07-18,0.8225446644937510800698964077,0.8143481838151804340650923924,1.008196480678570646004804015
132,2018-07-19,0.8354550359570994802436346102,0.8071927267329203140125990370,1.028262309224179166231035573
133,2018-07-20,0.8362451551576286363841916344,0.8172871168608847120208836381,1.018958038296743924363307996
134,2018-07-23,0.8537364218745365579838636678,0.8234066039925902880975580483,1.030329817881946269886305620
135,2018-07-24,0.8588319113769869263101544640,0.8377206766020817310805198169,1.021111234774905195229634647
136,2018-07-25,0.8629011955590515340234334468,0.8383555240412935095535064266,1.024545671517758024469927020
137,2018-07-26,0.8544875709754200373603104098,0.8327998193369476471953798267,1.021687751638472390164930583
138,2018-07-27,0.8614488515967420143473662241,0.8289796801442777662845474659,1.032469171452464248062818758
139,2018-07-30,0.8616160779143048673368315741,0.8188505471216301366185372294,1.042765530792674730718294345
140,2018-07-31,0.8665775822616254448131903519,0.8194143295489898503370850396,1.047163252712635594476105312
141,2018-08-01,0.8705357135960870387756921669,0.8062515101315018563760318245,1.064284203464585182399660342
142,2018-08-02,0.8613599728802331415735924457,0.7889811330289645196084159925,1.072378839851268621965176453
143,2018-08-03,0.8382470479798344483638103695,0.7785172048393693848770496334,1.059729843140465063486760736
144,2018-08-06,0.8395238695159963888900252294,0.7620143298648343474573728371,1.077509539651162041432652392
145,2018-08-07,0.8430250130307133617589895902,0.7828000562203204874112279560,1.060224956810392874347761634
146,2018-08-08,0.8640192608724006738034560407,0.7707505886551815079363826014,1.093268672217219165867073439
147,2018-08-09,0.8537511415643510689778431526,0.7903645319263513801614912914,1.063386609637999688816351861
148,2018-08-10,0.8644201786238701141326113083,0.7944294506042894841153906286,1.069990728019580630017220680
149,2018-08-13,0.8643336015472308943414678149,0.7983411847011242484874996644,1.065992416846106645853968150
150,2018-08-14,0.8569181779150342685672474882,0.7955933375761777446491994132,1.061324840338856523918048075
151,2018-08-15,0.8546224519742095922965919857,0.7790004469199634252072334707,1.075622005054246167089358515
152,2018-08-16,0.8439842566888447995517575313,0.7719823821939506303466551278,1.072001874494894169205102404
153,2018-08-17,0.8376264207189002378791678500,0.7585052975018279500270836656,1.079121123217072287852084184
154,2018-08-20,0.8350383390911435117314943334,0.7631829545041794123081442083,1.071855384586964099423350125
155,2018-08-21,0.8421673859974431001147642761,0.7725524815112527498211530535,1.069614904486190350293611223
156,2018-08-22,0.8460427682510512944455843379,0.7638730747303872411456943289,1.082169693520664053299890009
157,2018-08-23,0.8413476549318628275832030917,0.7680817026545150760474587941,1.073265952277347751535744298
158,2018-08-24,0.8413424950764836659542879999,0.7662845474659006384796509287,1.075057947610583027474637071
159,2018-08-27,0.8547887754446442666937836695,0.7833054074157129478872371976,1.071483368028931318806546472
160,2018-08-28,0.8637005521343203259205776891,0.7855384280103533826156030340,1.078162124123966943304974655
161,2018-08-29,0.8586218923666682104445442612,0.7804454354942887418808223959,1.078176456872379468563721865
162,2018-08-30,0.8532176599616417873867256918,0.7686265344120475724981562577,1.084591125549594214888569434
163,2018-08-31,0.8441135321115153839463825280,0.7603672008123520465933802152,1.083746331299163337353002313
164,2018-09-03,0.8551913458145604328637164658,0.7641652308902235073583871717,1.091026114924336925505329294
165,2018-09-04,0.8520728851206020512493056291,0.7722840136887005051932731439,1.079788871431901546056032485
166,2018-09-05,0.8613065640299059242817154951,0.7604003644845496768121183217,1.100906199545356247469597173
167,2018-09-06,0.8473801598840933821283893807,0.7569766101357657570871557098,1.090403549748327625041233671
168,2018-09-07,0.8425179661195841815570763622,0.7567286722055263311661136756,1.085789293914057850390962687
169,2018-09-10,0.8442890362285955366021761496,0.7430052288056498263644877081,1.101283807422945710237688442
170,2018-09-11,0.8383612691469994059385956043,0.7426925427535007414449569899,1.095668726393498664493638614
171,2018-09-12,0.8338101982637326067691346025,0.7412822970738586564290937000,1.092527901189873950340040902
172,2018-09-13,0.8290896685572715076789145241,0.7455840991246369762311223692,1.083505569432634531447792155
173,2018-09-14,0.8358477565489879365032449146,0.7375095345557568186878872056,1.098338221993231117815357709
174,2018-09-17,0.8364814456787133956509743381,0.7268197775507206781813042167,1.109661668127992717469670121
175,2018-09-18,0.8253629953506886638955604307,0.7396304303539195512481384915,1.085732564996769112647421939
176,2018-09-19,0.8439352658264925501541204470,0.7480603199820600325635676531,1.095874945844432517590552794
177,2018-09-20,0.8490679164326971283643242560,0.7475218051144699418688203050,1.101546111318227186495503951
178,2018-09-21,0.8507762845890429606495351814,0.7588511472261746651653524904,1.091925137362868295484182691
179,2018-09-25,0.8748715473848185712728017134,0.7568502723369176419681533994,1.118021275047900929304648314
180,2018-09-26,0.8672321055092894737412703637,0.7604951178336857631513700545,1.106736987675603710589900309
181,2018-09-27,0.8684751268061397769978959028,0.7509803023579370932515085523,1.117494824448202683746387350
182,2018-09-28,0.8619019117713502317400074775,0.7581420763301396190599520232,1.103759835441210612680055454
183,2018-10-08,0.8711624973059557950822504419,0.7337841487122230241163065776,1.137378348593732770965943864
184,2018-10-09,0.8560720174604999799152531818,0.7319522506289253548907730768,1.124119766831574625024480105
185,2018-10-10,0.8521456678657034138363565104,0.7311626393861246353970086368,1.120983028479578778439347874
186,2018-10-11,0.8533051766035935875369163926,0.6802374518929350323661648424,1.173067724710658555170751550
187,2018-10-12,0.8160764697694721608396674229,0.6755976962302380046208049929,1.140478773539234156218862430
188,2018-10-15,0.8228741117500009386648666414,0.6631392100413282524481896583,1.159734901708672686216676983
189,2018-10-16,0.8123564022342978790439326269,0.6474306839770507388392398886,1.164925718257247140204692738
190,2018-10-17,0.8138406902166405455837321969,0.6527526637535275882272122143,1.161088026463112957356519983
191,2018-10-18,0.8217618628171700460548162978,0.6346042389489958513825303250,1.187157623868174194672285973
192,2018-10-19,0.7979788143431644631923460891,0.6519014628337884126129341480,1.146077351509376050579411941
193,2018-10-22,0.8114806954471669240206526056,0.6842992121259019334420891218,1.127181483321264990578563484
194,2018-10-23,0.8508516929344529215075344030,0.6717317595854856819793342946,1.179119933348967239528200108
195,2018-10-24,0.8353068610746150589408660159,0.6704573270396053207163984884,1.164849534035009738224467528
196,2018-10-25,0.8451961921906913792563222112,0.6687091277480445277572040182,1.176487064442646851499118193
197,2018-10-26,0.8509453736291049746575013201,0.6686364835137068615637776897,1.182308890115398113093723630
198,2018-10-29,0.8582713426595899577136740184,0.6573560972990557828758588996,1.200915245360534174837815119
199,2018-10-30,0.8559082716666400388127577233,0.6639904109610674280624677246,1.191917860705572610750289999
200,2018-10-31,0.8667039160274628391623775899,0.6747307030856428146166516377,1.191973212941820024545725952
201,2018-11-01,0.8653212427690399219766555316,0.6789045881150874178606904677,1.186416654653952504115965064
202,2018-11-02,0.8557242904513414194077669091,0.7008510429974906154703793134,1.154873247453850803937387596
203,2018-11-05,0.8738233222592916650264877138,0.7013058590733438298987876309,1.172517463185947835127700083
204,2018-11-06,0.8653335224504588191066755559,0.7008747313347746370551922466,1.164458791115684182051483309
205,2018-11-07,0.8592722104317475236798212515,0.6972488365078337331398259381,1.162023373923913790539995313
206,2018-11-08,0.8571738508351048193149691117,0.6920674075325754118217436827,1.165106443302529407493225429
207,2018-11-09,0.8556213628772425965288871978,0.6899007142823302375308540593,1.165720648594912358998033138
208,2018-11-12,0.8499029727880106690949882078,0.7077585621495113096018306347,1.142144410638499359493157573
209,2018-11-13,0.8682959766834030325580113077,0.7206844981941590877147545178,1.147611478489243944843256790
210,2018-11-14,0.8835057074869895546758325906,0.7178371600526196932202399471,1.165668547434369861455592644
211,2018-11-15,0.8744999255419252043388172463,0.7295707831206383848975795257,1.144929142421286819441237721
212,2018-11-16,0.8823257796366891450602535881,0.7357755482665664386795804953,1.146550231370122706380673093
213,2018-11-19,0.8807370654380565001524711102,0.7376137632398065136610641117,1.143123302198249986491406998
214,2018-11-20,0.8902437211370408388339221248,0.7165643067292249333962916698,1.173679414407815905437630455
215,2018-11-21,0.8787614374232969634040689433,0.7192837278494306113328164012,1.159477709573866352071252542
216,2018-11-22,0.8775447250557439467659818571,0.7187562675392397307109817552,1.158788457516504216055000102
217,2018-11-23,0.8752668899752318697717422451,0.6908719361109751225081843205,1.184394953864256747263557925
218,2018-11-26,0.8558641523168673709572745710,0.6897191036964860720472882381,1.166145048620381298909986333
219,2018-11-27,0.8550497645975387201098401255,0.6929075538949153773631090469,1.162142210702623342746731079
220,2018-11-28,0.8525158796102562943918497262,0.7014685189893607781145031055,1.151047360620895516277346621
221,2018-11-29,0.8871719949880106503657126764,0.6862827155678173408104253952,1.200889279420193309555287281
222,2018-11-30,0.8578184600729308224355369492,0.6911704091607537944768272789,1.166648050912177027958709670
